0,0,0,31416,31416,32844,1468
0,0,0,31416,32844,28560,1468
0,0,0,32844,28560,31416,1468
0,0,0,28560,31416,14280,1468
0,0,0,31416,14280,37128,1468
0,0,0,14280,37128,37128,1468
0,0,0,37128,37128,32844,1468
0,0,0,37128,32844,37128,1468
0,0,0,32844,37128,25704,1468
0,0,0,37128,25704,28560,1468
0,0,0,25704,28560,27132,1468
0,0,0,28560,27132,31416,1468
0,0,0,27132,31416,28560,1468
0,0,0,31416,28560,34272,1468
0,0,0,28560,34272,22848,1468
0,0,0,34272,22848,34272,1468
0,0,0,22848,34272,25704,1468
0,0,0,34272,25704,28560,1468
0,0,0,25704,28560,28560,1468
0,0,0,28560,28560,25704,1468
0,0,0,28560,25704,28560,1468
0,0,0,25704,28560,25704,1468
0,0,0,28560,25704,22848,1468
0,0,0,25704,22848,25704,1468
0,0,0,22848,25704,22848,1468
0,0,0,25704,22848,28560,1468
0,0,0,22848,28560,19992,1468
0,0,0,28560,19992,22848,1468
0,0,0,19992,22848,22848,1468
0,0,0,22848,22848,19992,1468
0,0,0,22848,19992,14280,1468
0,0,0,19992,14280,42840,1468
0,0,0,14280,42840,28560,1468
0,0,0,42840,28560,35700,1468
0,0,0,28560,35700,22848,1468
0,0,0,35700,22848,28560,1468
0,0,0,22848,28560,31416,1468
0,0,0,28560,31416,25704,1468
0,0,0,31416,25704,31416,1468
0,0,0,25704,31416,29988,1468
0,0,0,31416,29988,31416,1468
0,0,0,29988,31416,29988,1468
0,0,0,31416,29988,34272,1468
0,0,0,29988,34272,31416,1468
0,0,0,34272,31416,31416,1468
0,0,0,31416,31416,27132,1468
0,0,0,31416,27132,37128,1468
0,0,0,27132,37128,31416,1468
0,0,0,37128,31416,31416,1468
0,0,0,31416,31416,25704,1468
0,0,0,31416,25704,22848,1468
0,0,0,25704,22848,31416,1468
0,0,0,22848,31416,28560,1468
0,0,0,31416,28560,34272,1468
0,0,0,28560,34272,25704,1468
0,0,0,34272,25704,31416,1468
0,0,0,25704,31416,17136,1468
0,0,0,31416,17136,28560,1468
0,0,0,17136,28560,35700,1468
0,0,0,28560,35700,31416,1468
0,0,0,35700,31416,38556,1468
0,0,0,31416,38556,37128,1468
0,0,0,38556,37128,32844,1468
0,0,0,37128,32844,25704,1468
0,0,0,32844,25704,25704,1468
0,0,0,25704,25704,31416,1468
0,0,0,25704,31416,32844,1468
0,0,0,31416,32844,31416,1468
0,0,0,32844,31416,32844,1468
0,0,0,31416,32844,34272,1468
0,0,0,32844,34272,22848,1468
0,0,0,34272,22848,31416,1468
0,0,0,22848,31416,32844,1468
0,0,0,31416,32844,31416,1468
0,0,0,32844,31416,35700,1468
0,0,0,31416,35700,31416,1468
0,0,0,35700,31416,29988,1468
0,0,0,31416,29988,28560,1468
0,0,0,29988,28560,28560,1468
0,0,0,28560,28560,31416,1468
0,0,0,28560,31416,31416,1468
0,0,0,31416,31416,31416,1468
0,0,0,31416,31416,32844,1468
0,0,0,31416,32844,34272,1468
0,0,0,32844,34272,29988,1468
0,0,0,34272,29988,34272,1468
0,0,0,29988,34272,28560,1468
0,0,0,34272,28560,37128,1468
0,0,0,28560,37128,17136,1468
0,0,0,37128,17136,25704,1468
0,0,0,17136,25704,25704,1468
0,0,0,25704,25704,31416,1468
0,0,0,25704,31416,32844,1468
0,0,0,31416,32844,28560,1468
0,0,0,32844,28560,25704,1468
0,0,0,28560,25704,31416,1468
0,0,0,25704,31416,32844,1468
0,0,0,31416,32844,34272,1468
0,0,0,32844,34272,32844,1468
0,0,0,34272,32844,31416,1468
0,0,0,32844,31416,35700,1468
0,0,0,31416,35700,37128,1468
0,0,0,35700,37128,24276,1468
0,0,0,37128,24276,25704,1468
0,0,0,24276,25704,25704,1468
0,0,0,25704,25704,34272,1468
0,0,0,25704,34272,32844,1468
0,0,0,34272,32844,31416,1468
0,0,0,32844,31416,25704,1468
0,0,0,31416,25704,31416,1468
0,0,0,25704,31416,25704,1468
0,0,0,31416,25704,34272,1468
0,0,0,25704,34272,17136,1468
0,0,0,34272,17136,31416,1468
0,0,0,17136,31416,38556,1468
0,0,0,31416,38556,39984,1468
0,0,0,38556,39984,22848,1468
0,0,0,39984,22848,25704,1468
0,0,0,22848,25704,32844,1468
0,0,0,25704,32844,28560,1468
0,0,0,32844,28560,32844,1468
0,0,0,28560,32844,34272,1468
0,0,0,32844,34272,32844,1468
0,0,0,34272,32844,31416,1468
0,0,0,32844,31416,28560,1468
0,0,0,31416,28560,34272,1468
0,0,0,28560,34272,32844,1468
0,0,0,34272,32844,38556,1468
0,0,0,32844,38556,34272,1468
0,0,0,38556,34272,17136,1468
0,0,0,34272,17136,28560,1468
0,0,0,17136,28560,25704,1468
0,0,0,28560,25704,31416,1468
0,0,0,25704,31416,28560,1468
0,0,0,31416,28560,22848,1468
0,0,0,28560,22848,25704,1468
0,0,0,22848,25704,22848,1468
0,0,0,25704,22848,31416,1468
0,0,0,22848,31416,31416,1468
0,0,0,31416,31416,34272,1468
0,0,0,31416,34272,32844,1468
0,0,0,34272,32844,39984,1468
0,0,0,32844,39984,19992,1468
0,0,0,39984,19992,25704,1468
0,0,0,19992,25704,29988,1468
0,0,0,25704,29988,37128,1468
0,0,0,29988,37128,31416,1468
0,0,0,37128,31416,34272,1468
0,0,0,31416,34272,28560,1468
0,0,0,34272,28560,28560,1468
0,0,0,28560,28560,31416,1468
0,0,0,28560,31416,31416,1468
0,0,0,31416,31416,19992,1468
0,0,0,31416,19992,37128,1468
0,0,0,19992,37128,31416,1468
0,0,0,37128,31416,34272,1468
0,0,0,31416,34272,31416,1468
0,0,0,34272,31416,25704,1468
0,0,0,31416,25704,34272,1468
0,0,0,25704,34272,28560,1468
0,0,0,34272,28560,34272,1468
0,0,0,28560,34272,25704,1468
0,0,0,34272,25704,22848,1468
0,0,0,25704,22848,31416,1468
0,0,0,22848,31416,25704,1468
0,0,0,31416,25704,31416,1468
0,0,0,25704,31416,25704,1468
0,0,0,31416,25704,37128,1468
0,0,0,25704,37128,31416,1468
0,0,0,37128,31416,34272,1468
0,0,0,31416,34272,25704,1468
0,0,0,34272,25704,31416,1468
0,0,0,25704,31416,35700,1468
0,0,0,31416,35700,31416,1468
0,0,0,35700,31416,28560,1468
0,0,0,31416,28560,31416,1468
0,0,0,28560,31416,25704,1468
0,0,0,31416,25704,25704,1468
0,0,0,25704,25704,28560,1468
0,0,0,25704,28560,34272,1468
0,0,0,28560,34272,31416,1468
0,0,0,34272,31416,34272,1468
0,0,0,31416,34272,28560,1468
0,0,0,34272,28560,28560,1468
0,0,0,28560,28560,28560,1468
0,0,0,28560,28560,34272,1468
0,0,0,28560,34272,34272,1468
0,0,0,34272,34272,32844,1468
0,0,0,34272,32844,31416,1468
0,0,0,32844,31416,22848,1468
0,0,0,31416,22848,31416,1468
0,0,0,22848,31416,34272,1468
0,0,0,31416,34272,31416,1468
0,0,0,34272,31416,34272,1468
0,0,0,31416,34272,37128,1468
0,0,0,34272,37128,42840,1468
0,0,0,37128,42840,22848,1468
0,0,0,42840,22848,28560,1468
0,0,0,22848,28560,34272,1468
0,0,0,28560,34272,31416,1468
0,0,0,34272,31416,32844,1468
0,0,0,31416,32844,34272,1468
0,0,0,32844,34272,34272,1468
0,0,0,34272,34272,34272,1468
0,0,0,34272,34272,32844,1468
0,0,0,34272,32844,31416,1468
0,0,0,32844,31416,31416,1468
0,0,0,31416,31416,31416,1468
0,0,0,31416,31416,29988,1468
0,0,0,31416,29988,28560,1468
0,0,0,29988,28560,28560,1468
0,0,0,28560,28560,34272,1468
0,0,0,28560,34272,25704,1468
0,0,0,34272,25704,34272,1468
0,0,0,25704,34272,35700,1468
0,0,0,34272,35700,31416,1468
0,0,0,35700,31416,25704,1468
0,0,0,31416,25704,34272,1468
0,0,0,25704,34272,31416,1468
0,0,0,34272,31416,31416,1468
0,0,0,31416,31416,32844,1468
0,0,0,31416,32844,34272,1468
0,0,0,32844,34272,22848,1468
0,0,0,34272,22848,28560,1468
0,0,0,22848,28560,32844,1468
0,0,0,28560,32844,37128,1468
0,0,0,32844,37128,31416,1468
0,0,0,37128,31416,37128,1468
0,0,0,31416,37128,32844,1468
0,0,0,37128,32844,38556,1468
0,0,0,32844,38556,31416,1468
0,0,0,38556,31416,28560,1468
0,0,0,31416,28560,34272,1468
0,0,0,28560,34272,25704,1468
0,0,0,34272,25704,34272,1468
0,0,0,25704,34272,22848,1468
0,0,0,34272,22848,31416,1468
0,0,0,22848,31416,28560,1468
0,0,0,31416,28560,34272,1468
0,0,0,28560,34272,28560,1468
0,0,0,34272,28560,22848,1468
0,0,0,28560,22848,28560,1468
0,0,0,22848,28560,25704,1468
0,0,0,28560,25704,31416,1468
0,0,0,25704,31416,34272,1468
0,0,0,31416,34272,28560,1468
0,0,0,34272,28560,31416,1468
0,0,0,28560,31416,28560,1468
0,0,0,31416,28560,19992,1468
0,0,0,28560,19992,31416,1468
0,0,0,19992,31416,28560,1468
0,0,0,31416,28560,35700,1468
0,0,0,28560,35700,31416,1468
0,0,0,35700,31416,35700,1468
0,0,0,31416,35700,34272,1468
0,0,0,35700,34272,19992,1468
0,0,0,34272,19992,31416,1468
0,0,0,19992,31416,35700,1468
0,0,0,31416,35700,31416,1468
0,0,0,35700,31416,32844,1468
0,0,0,31416,32844,34272,1468
0,0,0,32844,34272,22848,1468
0,0,0,34272,22848,25704,1468
0,0,0,22848,25704,25704,1468
0,0,0,25704,25704,28560,1468
0,0,0,25704,28560,28560,1468
0,0,0,28560,28560,34272,1468
0,0,0,28560,34272,25704,1468
0,0,0,34272,25704,11424,1468
0,0,0,25704,11424,37128,1468
0,0,0,11424,37128,28560,1468
0,0,0,37128,28560,35700,1468
0,0,0,28560,35700,37128,1468
0,0,0,35700,37128,28560,1468
0,0,0,37128,28560,34272,1468
0,0,0,28560,34272,27132,1468
0,0,0,34272,27132,28560,1468
0,0,0,27132,28560,31416,1468
0,0,0,28560,31416,31416,1468
0,0,0,31416,31416,31416,1468
0,0,0,31416,31416,22848,1468
0,0,0,31416,22848,25704,1468
0,0,0,22848,25704,29988,1468
0,0,0,25704,29988,31416,1468
0,0,0,29988,31416,34272,1468
0,0,0,31416,34272,28560,1468
0,0,0,34272,28560,35700,1468
0,0,0,28560,35700,25704,1468
0,0,0,35700,25704,8568,1468
0,0,0,25704,8568,17136,1468
0,0,0,8568,17136,28560,1468
0,0,0,17136,28560,31416,1468
0,0,0,28560,31416,32844,1468
0,0,0,31416,32844,31416,1468
0,0,0,32844,31416,31416,1468
0,0,0,31416,31416,31416,1468
0,0,0,31416,31416,25704,1468
0,0,0,31416,25704,28560,1468
0,0,0,25704,28560,28560,1468
0,0,0,28560,28560,25704,1468
0,0,0,28560,25704,25704,1468
0,0,0,25704,25704,25704,1468
0,0,0,25704,25704,29988,1468
0,0,0,25704,29988,28560,1468
0,0,0,29988,28560,28560,1468
0,0,0,28560,28560,34272,1468
0,0,0,28560,34272,31416,1468
0,0,0,34272,31416,31416,1468
0,0,0,31416,31416,31416,1468
0,0,0,31416,31416,34272,1468
0,0,0,31416,34272,32844,1468
0,0,0,34272,32844,31416,1468
0,0,0,32844,31416,22848,1468
0,0,0,31416,22848,34272,1468
0,0,0,22848,34272,28560,1468
0,0,0,34272,28560,28560,1468
0,0,0,28560,28560,28560,1468
0,0,0,28560,28560,28560,1468
0,0,0,28560,28560,31416,1468
0,0,0,28560,31416,17136,1468
0,0,0,31416,17136,34272,1468
0,0,0,17136,34272,31416,1468
0,0,0,34272,31416,34272,1468
0,0,0,31416,34272,28560,1468
0,0,0,34272,28560,31416,1468
0,0,0,28560,31416,25704,1468
0,0,0,31416,25704,28560,1468
0,0,0,25704,28560,19992,1468
0,0,0,28560,19992,37128,1468
0,0,0,19992,37128,31416,1468
0,0,0,37128,31416,25704,1468
0,0,0,31416,25704,31416,1468
0,0,0,25704,31416,32844,1468
0,0,0,31416,32844,31416,1468
0,0,0,32844,31416,34272,1468
0,0,0,31416,34272,34272,1468
0,0,0,34272,34272,32844,1468
0,0,0,34272,32844,34272,1468
0,0,0,32844,34272,19992,1468
0,0,0,34272,19992,2856,1468
0,0,0,19992,2856,19992,1468
0,0,0,2856,19992,34272,1468
0,0,0,19992,34272,22848,1468
0,0,0,34272,22848,34272,1468
0,0,0,22848,34272,27132,1468
0,0,0,34272,27132,31416,1468
0,0,0,27132,31416,31416,1468
0,0,0,31416,31416,34272,1468
0,0,0,31416,34272,31416,1468
0,0,0,34272,31416,35700,1468
0,0,0,31416,35700,2856,1468
0,0,0,35700,2856,0,1468
0,0,0,2856,0,8568,1468
0,0,0,0,8568,8568,1468
0,0,0,8568,8568,0,1468
0,0,0,8568,0,8568,1468
0,0,0,0,8568,29988,1468
0,0,0,8568,29988,24276,1468
0,0,0,29988,24276,25704,1468
0,0,0,24276,25704,31416,1468
0,0,0,25704,31416,25704,1468
0,0,0,31416,25704,14280,1468
0,0,0,25704,14280,28560,1468
0,0,0,14280,28560,34272,1468
0,0,0,28560,34272,22848,1468
0,0,0,34272,22848,25704,1468
0,0,0,22848,25704,0,1468
0,0,0,25704,0,8568,1468
0,0,0,0,8568,31416,1468
0,0,0,8568,31416,31416,1468
0,0,0,31416,31416,37128,1468
0,0,0,31416,37128,28560,1468
0,0,0,37128,28560,25704,1468
0,0,0,28560,25704,34272,1468
0,0,0,25704,34272,34272,1468
0,0,0,34272,34272,34272,1468
0,0,0,34272,34272,31416,1468
0,0,0,34272,31416,31416,1468
0,0,0,31416,31416,31416,1468
0,0,0,31416,31416,28560,1468
0,0,0,31416,28560,31416,1468
0,0,0,28560,31416,5712,1468
0,0,0,31416,5712,22848,1468
0,0,0,5712,22848,32844,1468
0,0,0,22848,32844,22848,1468
0,0,0,32844,22848,28560,1468
0,0,0,22848,28560,31416,1468
0,0,0,28560,31416,11424,1468
0,0,0,31416,11424,2856,1468
0,0,0,11424,2856,34272,1468
0,0,0,2856,34272,34272,1468
0,0,0,34272,34272,38556,1468
0,0,0,34272,38556,34272,1468
0,0,0,38556,34272,31416,1468
0,0,0,34272,31416,31416,1468
0,0,0,31416,31416,19992,1468
0,0,0,31416,19992,28560,1468
0,0,0,19992,28560,11424,1468
0,0,0,28560,11424,22848,1468
0,0,0,11424,22848,25704,1468
0,0,0,22848,25704,28560,1468
0,0,0,25704,28560,22848,1468
0,0,0,28560,22848,37128,1468
0,0,0,22848,37128,35700,1468
0,0,0,37128,35700,31416,1468
0,0,0,35700,31416,28560,1468
0,0,0,31416,28560,31416,1468
0,0,0,28560,31416,25704,1468
0,0,0,31416,25704,28560,1468
0,0,0,25704,28560,14280,1468
0,0,0,28560,14280,28560,1468
0,0,0,14280,28560,38556,1468
0,0,0,28560,38556,28560,1468
0,0,0,38556,28560,24276,1468
0,0,0,28560,24276,34272,1468
0,0,0,24276,34272,25704,1468
0,0,0,34272,25704,34272,1468
0,0,0,25704,34272,28560,1468
0,0,0,34272,28560,34272,1468
0,0,0,28560,34272,28560,1468
0,0,0,34272,28560,34272,1468
0,0,0,28560,34272,34272,1468
0,0,0,34272,34272,31416,1468
0,0,0,34272,31416,29988,1468
0,0,0,31416,29988,34272,1468
0,0,0,29988,34272,32844,1468
0,0,0,34272,32844,31416,1468
0,0,0,32844,31416,29988,1468
0,0,0,31416,29988,34272,1468
0,0,0,29988,34272,25704,1468
0,0,0,34272,25704,31416,1468
0,0,0,25704,31416,22848,1468
0,0,0,31416,22848,31416,1468
0,0,0,22848,31416,35700,1468
0,0,0,31416,35700,31416,1468
0,0,0,35700,31416,37128,1468
0,0,0,31416,37128,25704,1468
0,0,0,37128,25704,35700,1468
0,0,0,25704,35700,11424,1468
0,0,0,35700,11424,29988,1468
0,0,0,11424,29988,25704,1468
0,0,0,29988,25704,32844,1468
0,0,0,25704,32844,37128,1468
0,0,0,32844,37128,31416,1468
0,0,0,37128,31416,5712,1468
0,0,0,31416,5712,7140,1468
0,0,0,5712,7140,28560,1468
0,0,0,7140,28560,25704,1468
0,0,0,28560,25704,28560,1468
0,0,0,25704,28560,19992,1468
0,0,0,28560,19992,28560,1468
0,0,0,19992,28560,11424,1468
0,0,0,28560,11424,35700,1468
0,0,0,11424,35700,22848,1468
0,0,0,35700,22848,19992,1468
0,0,0,22848,19992,31416,1468
0,0,0,19992,31416,31416,1468
0,0,0,31416,31416,8568,1468
0,0,0,31416,8568,11424,1468
0,0,0,8568,11424,0,1468
0,0,0,11424,0,14280,1468
0,0,0,0,14280,19992,1468
0,0,0,14280,19992,34272,1468
0,0,0,19992,34272,25704,1468
0,0,0,34272,25704,25704,1468
0,0,0,25704,25704,17136,1468
0,0,0,25704,17136,17136,1468
0,0,0,17136,17136,31416,1468
0,0,0,17136,31416,25704,1468
0,0,0,31416,25704,15708,1468
0,0,0,25704,15708,37128,1468
0,0,0,15708,37128,22848,1468
0,0,0,37128,22848,25704,1468
0,0,0,22848,25704,29988,1468
0,0,0,25704,29988,19992,1468
0,0,0,29988,19992,22848,1468
0,0,0,19992,22848,22848,1468
0,0,0,22848,22848,31416,1468
0,0,0,22848,31416,39984,1468
0,0,0,31416,39984,24276,1468
0,0,0,39984,24276,31416,1468
0,0,0,24276,31416,28560,1468
0,0,0,31416,28560,28560,1468
0,0,0,28560,28560,31416,1468
0,0,0,28560,31416,25704,1468
0,0,0,31416,25704,34272,1468
0,0,0,25704,34272,17136,1468
0,0,0,34272,17136,31416,1468
0,0,0,17136,31416,32844,1468
0,0,0,31416,32844,31416,1468
0,0,0,32844,31416,28560,1468
0,0,0,31416,28560,31416,1468
0,0,0,28560,31416,34272,1468
0,0,0,31416,34272,38556,1468
0,0,0,34272,38556,19992,1468
0,0,0,38556,19992,28560,1468
0,0,0,19992,28560,28560,1468
0,0,0,28560,28560,31416,1468
0,0,0,28560,31416,22848,1468
0,0,0,31416,22848,31416,1468
0,0,0,22848,31416,28560,1468
0,0,0,31416,28560,34272,1468
0,0,0,28560,34272,32844,1468
0,0,0,34272,32844,31416,1468
0,0,0,32844,31416,31416,1468
0,0,0,31416,31416,37128,1468
0,0,0,31416,37128,37128,1468
0,0,0,37128,37128,22848,1468
0,0,0,37128,22848,28560,1468
0,0,0,22848,28560,31416,1468
0,0,0,28560,31416,25704,1468
0,0,0,31416,25704,34272,1468
0,0,0,25704,34272,25704,1468
0,0,0,34272,25704,31416,1468
0,0,0,25704,31416,34272,1468
0,0,0,31416,34272,31416,1468
0,0,0,34272,31416,29988,1468
0,0,0,31416,29988,28560,1468
0,0,0,29988,28560,31416,1468
0,0,0,28560,31416,28560,1468
0,0,0,31416,28560,25704,1468
0,0,0,28560,25704,28560,1468
0,0,0,25704,28560,28560,1468
0,0,0,28560,28560,34272,1468
0,0,0,28560,34272,31416,1468
0,0,0,34272,31416,28560,1468
0,0,0,31416,28560,28560,1468
0,0,0,28560,28560,31416,1468
0,0,0,28560,31416,28560,1468
0,0,0,31416,28560,34272,1468
0,0,0,28560,34272,32844,1468
0,0,0,34272,32844,28560,1468
0,0,0,32844,28560,0,1468
0,0,0,28560,0,19992,1468
0,0,0,0,19992,34272,1468
0,0,0,19992,34272,28560,1468
0,0,0,34272,28560,9996,1468
0,0,0,28560,9996,0,1468
0,0,0,9996,0,0,1468
0,0,0,0,0,0,1468
0,0,0,0,0,5712,1468
0,0,0,0,5712,0,1468
0,0,0,5712,0,4284,1468
0,0,0,0,4284,0,1468
0,0,0,4284,0,5712,1468
0,0,0,0,5712,5712,1468
0,0,0,5712,5712,0,1468
0,0,0,5712,0,5712,1468
0,0,0,0,5712,0,1468
0,0,0,5712,0,4284,1468
0,0,0,0,4284,2856,1468
0,0,0,4284,2856,2856,1468
0,0,0,2856,2856,17136,1468
0,0,0,2856,17136,31416,1468
0,0,0,17136,31416,32844,1468
0,0,0,31416,32844,31416,1468
0,0,0,32844,31416,31416,1468
0,0,0,31416,31416,28560,1468
0,0,0,31416,28560,31416,1468
0,0,0,28560,31416,32844,1468
0,0,0,31416,32844,32844,1468
0,0,0,32844,32844,34272,1468
0,0,0,32844,34272,39984,1468
0,0,0,34272,39984,42840,1468
0,0,0,39984,42840,25704,1468
0,0,0,42840,25704,25704,1468
0,0,0,25704,25704,28560,1468
0,0,0,25704,28560,34272,1468
0,0,0,28560,34272,31416,1468
0,0,0,34272,31416,34272,1468
0,0,0,31416,34272,34272,1468
0,0,0,34272,34272,34272,1468
0,0,0,34272,34272,31416,1468
0,0,0,34272,31416,34272,1468
0,0,0,31416,34272,31416,1468
0,0,0,34272,31416,22848,1468
0,0,0,31416,22848,28560,1468
0,0,0,22848,28560,14280,1468
0,0,0,28560,14280,22848,1468
0,0,0,14280,22848,31416,1468
0,0,0,22848,31416,22848,1468
0,0,0,31416,22848,28560,1468
0,0,0,22848,28560,31416,1468
0,0,0,28560,31416,21420,1468
0,0,0,31416,21420,25704,1468
0,0,0,21420,25704,22848,1468
0,0,0,25704,22848,34272,1468
0,0,0,22848,34272,22848,1468
0,0,0,34272,22848,22848,1468
0,0,0,22848,22848,28560,1468
0,0,0,22848,28560,19992,1468
0,0,0,28560,19992,5712,1468
0,0,0,19992,5712,14280,1468
0,0,0,5712,14280,34272,1468
0,0,0,14280,34272,25704,1468
0,0,0,34272,25704,22848,1468
0,0,0,25704,22848,17136,1468
0,0,0,22848,17136,37128,1468
0,0,0,17136,37128,28560,1468
0,0,0,37128,28560,31416,1468
0,0,0,28560,31416,28560,1468
0,0,0,31416,28560,14280,1468
0,0,0,28560,14280,0,1468
0,0,0,14280,0,0,1468
0,0,0,0,0,0,1468
0,0,0,0,0,0,1468
0,0,0,0,0,11424,1468
0,0,0,0,11424,9042,1468
0,0,0,11424,9042,0,1468
0,0,0,9042,0,0,1468
0,0,0,0,0,0,1468
0,0,0,0,0,0,1468
0,0,0,0,0,0,1468
0,0,0,0,0,24,1468
0,0,0,0,59368,2896,1488
0,0,0,59368,2896,52624,1488
0,0,0,2896,52624,394352,1488
0,0,0,52624,394352,78192,1488
0,0,40544,394352,78192,120184,1488
0,40544,0,78192,120184,13032,1488
40544,0,0,120184,13032,15928,1488
0,0,0,13032,15928,8688,1488
0,0,0,15928,8688,60816,1488
0,0,0,8688,60816,49232,1488
0,0,0,60816,49232,0,1488
0,0,0,49232,0,0,1488
0,0,0,0,0,20272,1488
0,0,0,0,20272,0,1488
0,0,0,20272,0,26064,1488
0,0,0,0,26064,17376,1488
0,0,0,26064,17376,31856,1488
0,0,0,17376,31856,31856,1488
0,0,0,31856,31856,0,1488
0,0,0,31856,0,0,1488
0,0,0,0,0,17376,1488
0,0,0,0,17376,17376,1488
0,0,0,17376,17376,0,1488
0,0,0,17376,0,0,1488
0,0,0,0,0,0,1488
0,0,0,0,0,15928,1488
0,0,0,0,15928,31856,1488
0,0,0,15928,31856,30408,1488
0,0,0,31856,30408,47784,1488
0,0,0,30408,47784,0,1488
0,0,0,47784,0,13032,1488
0,0,0,0,13032,17376,1488
0,0,0,13032,17376,23168,1488
0,0,0,17376,23168,23168,1488
0,0,0,23168,23168,36200,1488
0,0,0,23168,36200,15928,1488
0,0,0,36200,15928,0,1488
0,0,0,15928,0,14480,1488
0,0,0,0,14480,14480,1488
0,0,0,14480,14480,49232,1488
0,0,0,14480,49232,0,1488
0,0,0,49232,0,17376,1488
0,0,0,0,17376,0,1488
0,0,0,17376,0,15928,1488
0,0,0,0,15928,17376,1488
0,0,0,15928,17376,18824,1488
0,0,0,17376,18824,20272,1488
0,0,0,18824,20272,0,1488
0,0,0,20272,0,0,1488
0,0,0,0,0,17376,1488
0,0,0,0,17376,15928,1488
0,0,0,17376,15928,0,1488
0,0,0,15928,0,0,1488
0,0,0,0,0,7240,1488
0,0,0,0,7240,17376,1488
0,0,0,7240,17376,15928,1488
0,0,0,17376,15928,47784,1488
0,0,0,15928,47784,0,1488
0,0,0,47784,0,0,1488
0,0,0,0,0,0,1488
0,0,0,0,0,0,1488
0,0,0,0,0,0,1488
0,0,0,0,0,14480,1488
0,0,0,0,14480,0,1488
0,0,0,14480,0,0,1488
0,0,0,0,0,28960,1488
0,0,0,0,28960,14480,1488
0,0,0,28960,14480,33304,1488
0,0,0,14480,33304,17376,1488
0,0,0,33304,17376,17376,1488
0,0,0,17376,17376,13032,1488
0,0,0,17376,13032,0,1488
0,0,0,13032,0,0,1488
0,0,0,0,0,0,1488
0,0,0,0,0,0,1488
0,0,0,0,0,0,1488
0,0,0,0,0,14480,1488
0,0,0,0,14480,0,1488
0,0,0,14480,0,18824,1488
0,0,0,0,18824,0,1488
0,0,0,18824,0,15928,1488
0,0,0,0,15928,17376,1488
0,0,0,15928,17376,0,1488
0,0,0,17376,0,15928,1488
0,0,0,0,15928,14480,1488
0,0,0,15928,14480,15928,1488
0,0,0,14480,15928,18824,1488
0,0,0,15928,18824,8688,1488
0,0,0,18824,8688,17376,1488
0,0,0,8688,17376,0,1488
0,0,0,17376,0,15928,1488
0,0,0,0,15928,15928,1488
0,0,0,15928,15928,31856,1488
0,0,0,15928,31856,0,1488
0,0,0,31856,0,17376,1488
0,0,0,0,17376,27512,1488
0,0,0,17376,27512,0,1488
0,0,0,27512,0,0,1488
0,0,0,0,0,21720,1488
0,0,0,0,21720,0,1488
0,0,0,21720,0,13032,1488
0,0,0,0,13032,27512,1488
0,0,0,13032,27512,0,1488
0,0,0,27512,0,0,1488
