0,0,1236
0,23168,1236
0,5792,1236
0,5792,1236
0,23168,1236
0,27512,1236
0,17376,1236
0,31856,1236
0,28960,1236
0,46336,1236
0,110048,1236
0,98464,1236
0,76744,1236
0,33304,1236
0,63712,1236
0,79640,1236
0,120184,1236
0,128872,1236
0,73848,1236
0,99912,1236
0,124528,1236
0,86880,1236
0,121632,1236
0,136112,1236
0,83984,1236
0,128872,1236
0,114392,1236
0,134664,1236
0,146248,1236
0,139008,1236
0,149144,1236
0,81088,1236
0,99912,1236
0,79640,1236
0,0,1236
0,160728,1236
0,220096,1236
0,30408,1236
0,154936,1236
0,143352,1236
0,131768,1236
0,111496,1236
0,183896,1236
0,157832,1236
0,70952,1236
0,79640,1236
0,181000,1236
0,81088,1236
0,276568,1236
0,146248,1236
0,76744,1236
0,167968,1236
0,130320,1236
0,199824,1236
0,78192,1236
0,152040,1236
0,62264,1236
0,79640,1236
0,143352,1236
0,128872,1236
0,130320,1236
0,214304,1236
0,70952,1236
0,107152,1236
0,199824,1236
0,176656,1236
0,76744,1236
0,165072,1236
0,178104,1236
0,75296,1236
0,120184,1236
0,133216,1236
0,0,1236
0,21720,1236
0,143352,1236
0,123080,1236
0,157832,1236
0,199824,1236
0,102808,1236
0,139008,1236
0,44888,1236
0,156384,1236
0,136112,1236
0,181000,1236
0,167968,1236
0,176656,1236
0,70952,1236
0,83984,1236
0,154936,1236
0,91224,1236
0,169416,1236
0,165072,1236
0,156384,1236
0,40544,1236
0,182448,1236
0,97016,1236
0,173760,1236
0,181000,1236
0,95568,1236
0,139008,1236
0,130320,1236
0,136112,1236
0,165072,1236
0,108600,1236
0,140456,1236
0,130320,1236
0,105704,1236
0,121632,1236
0,156384,1236
0,139008,1236
0,98464,1236
0,79640,1236
0,112944,1236
0,147696,1236
0,136112,1236
0,130320,1236
0,133216,1236
0,104256,1236
0,121632,1236
0,130320,1236
0,173760,1236
0,153488,1236
0,115840,1236
0,99912,1236
0,159280,1236
0,110048,1236
0,185344,1236
0,60816,1236
0,130320,1236
0,165072,1236
0,141904,1236
0,82536,1236
0,156384,1236
0,173760,1236
0,195480,1236
0,44888,1236
0,98464,1236
0,182448,1236
0,140456,1236
0,110048,1236
0,169416,1236
0,192584,1236
0,118736,1236
0,123080,1236
0,50680,1236
0,165072,1236
0,165072,1236
0,134664,1236
8688,104256,1236
0,0,1236
0,0,1236
0,0,1236
0,0,1236
0,0,1236
0,0,1236
0,0,1236
0,31856,1236
0,73848,1236
0,37648,1236
0,21720,1236
0,5792,1236
0,5792,1236
0,13032,1236
0,162176,1236
0,130320,1236
0,412680,1236
0,149144,1236
0,94120,1236
0,128872,1236
0,121632,1236
0,170864,1236
0,114392,1236
0,201272,1236
0,75296,1236
0,110048,1236
0,170864,1236
0,160728,1236
0,99912,1236
0,207064,1236
0,120184,1236
0,105704,1236
0,175208,1236
0,188240,1236
0,124528,1236
0,156384,1236
0,68056,1236
0,112944,1236
0,21720,1236
0,8688,1236
0,121632,1236
0,123080,1236
0,123080,1236
0,123080,1236
0,143352,1236
0,185344,1236
0,140456,1236
0,192584,1236
0,60816,1236
0,127424,1236
0,165072,1236
0,170864,1236
0,175208,1236
0,154936,1236
0,141904,1236
0,110048,1236
0,157832,1236
0,170864,1236
0,130320,1236
0,194032,1236
0,212856,1236
0,23168,1236
0,217200,1236
0,160728,1236
0,195480,1236
0,130320,1236
0,107152,1236
0,140456,1236
0,95568,1236
0,175208,1236
0,170864,1236
0,192584,1236
0,130320,1236
0,47784,1236
0,195480,1236
0,195480,1236
0,165072,1236
0,0,1236
0,62264,1236
0,41992,1236
0,101360,1236
0,137560,1236
0,123080,1236
0,118736,1236
0,134664,1236
0,172312,1236
0,115840,1236
0,182448,1236
0,207064,1236
0,160728,1236
0,170864,1236
0,156384,1236
0,163624,1236
0,107152,1236
0,195480,1236
0,195480,1236
0,165072,1236
0,163624,1236
0,85432,1236
0,207064,1236
0,136112,1236
0,160728,1236
0,191136,1236
0,143352,1236
0,137560,1236
0,195480,1236
0,214304,1236
0,176656,1236
0,94120,1236
0,130320,1236
0,0,1236
0,69504,1236
0,144800,1236
0,140456,1236
0,144800,1236
0,79640,1236
0,57920,1236
0,147696,1236
0,156384,1236
0,160728,1236
0,162176,1236
0,201272,1236
0,83984,1236
0,160728,1236
0,150592,1236
0,75296,1236
0,99912,1236
0,95568,1236
0,152040,1236
0,147696,1236
0,178104,1236
0,170864,1236
0,160728,1236
0,172312,1236
0,130320,1236
0,63712,1236
0,20272,1236
0,183896,1236
0,169416,1236
0,175208,1236
0,175208,1236
0,176656,1236
0,162176,1236
0,194032,1236
0,221544,1236
0,189688,1236
0,110048,1236
0,125976,1236
0,152040,1236
0,130320,1236
0,199824,1236
0,154936,1236
0,75296,1236
0,110048,1236
0,0,1236
0,20272,1236
0,159280,1236
0,137560,1236
0,144800,1236
0,144800,1236
0,150592,1236
0,188240,1236
0,207064,1236
0,172312,1236
0,153488,1236
0,83984,1236
0,188240,1236
0,183896,1236
0,72400,1236
0,150592,1236
0,160728,1236
0,73848,1236
0,133216,1236
0,0,1236
0,153488,1236
0,207064,1236
0,237472,1236
0,295392,1236
0,130320,1236
0,110048,1236
0,222992,1236
0,139008,1236
0,208512,1236
0,141904,1236
0,95568,1236
0,134664,1236
0,169416,1236
0,170864,1236
0,209960,1236
0,76744,1236
0,183896,1236
0,165072,1236
0,0,1236
0,166520,1236
0,139008,1236
0,165072,1236
0,185344,1236
0,123080,1236
0,170864,1236
0,198376,1236
0,130320,1236
0,130320,1236
0,115840,1236
0,160728,1236
0,89776,1236
0,215752,1236
0,196928,1236
0,207064,1236
0,118736,1236
0,159280,1236
0,165072,1236
0,198376,1236
0,167968,1236
0,130320,1236
0,110048,1236
0,172312,1236
0,147696,1236
0,99912,1236
0,195480,1236
0,185344,1236
0,76744,1236
0,0,1236
0,0,1236
0,0,1236
0,0,1236
0,0,1236
0,47784,1236
0,55024,1236
0,95568,1236
0,78192,1236
0,4344,1236
0,5792,1236
0,10136,1236
0,4344,1236
0,125976,1236
0,208512,1236
0,464808,1236
0,94120,1236
0,195480,1236
0,114392,1236
0,46336,1236
0,202720,1236
0,195480,1236
0,120184,1236
0,230232,1236
0,75296,1236
0,62264,1236
0,205616,1236
0,196928,1236
0,224440,1236
0,221544,1236
0,49232,1236
0,124528,1236
0,159280,1236
0,202720,1236
0,176656,1236
0,131768,1236
0,140456,1236
0,95568,1236
0,85432,1236
0,194032,1236
0,169416,1236
0,194032,1236
0,136112,1236
0,124528,1236
0,172312,1236
0,172312,1236
0,188240,1236
0,137560,1236
0,0,1236
0,159280,1236
0,117288,1236
0,121632,1236
0,182448,1236
0,211408,1236
0,112944,1236
0,214304,1236
0,195480,1236
0,140456,1236
0,23168,1236
0,225888,1236
0,179552,1236
0,55024,1236
0,162176,1236
0,178104,1236
0,140456,1236
0,237472,1236
0,195480,1236
0,115840,1236
0,125976,1236
0,141904,1236
0,144800,1236
0,144800,1236
0,208512,1236
0,153488,1236
0,83984,1236
0,207064,1236
0,207064,1236
0,165072,1236
0,137560,1236
0,152040,1236
0,107152,1236
0,65160,1236
0,172312,1236
0,179552,1236
0,163624,1236
0,192584,1236
0,0,1236
0,59368,1236
0,186792,1236
0,160728,1236
0,165072,1236
0,230232,1236
0,117288,1236
0,182448,1236
0,112944,1236
0,207064,1236
0,243264,1236
0,75296,1236
0,166520,1236
0,165072,1236
0,183896,1236
0,183896,1236
0,167968,1236
0,131768,1236
0,156384,1236
0,165072,1236
0,195480,1236
0,115840,1236
0,228784,1236
0,152040,1236
0,88328,1236
0,172312,1236
0,183896,1236
0,183896,1236
0,118736,1236
0,141904,1236
0,147696,1236
0,65160,1236
0,120184,1236
0,170864,1236
0,159280,1236
0,189688,1236
0,95568,1236
0,144800,1236
0,94120,1236
0,50680,1236
0,156384,1236
0,169416,1236
0,172312,1236
0,175208,1236
0,194032,1236
0,130320,1236
0,247608,1236
0,182448,1236
0,130320,1236
0,194032,1236
0,98464,1236
0,183896,1236
0,207064,1236
0,65160,1236
0,130320,1236
0,111496,1236
0,185344,1236
0,209960,1236
0,212856,1236
0,169416,1236
0,199824,1236
0,141904,1236
0,134664,1236
0,199824,1236
0,165072,1236
0,196928,1236
0,169416,1236
0,111496,1236
0,125976,1236
0,186792,1236
0,218648,1236
0,183896,1236
0,149144,1236
0,49232,1236
0,221544,1236
0,207064,1236
0,172312,1236
0,53576,1236
0,85432,1236
0,55024,1236
0,173760,1236
0,160728,1236
0,146248,1236
0,181000,1236
0,222992,1236
0,143352,1236
0,36200,1236
0,228784,1236
0,188240,1236
0,176656,1236
0,130320,1236
0,130320,1236
0,107152,1236
0,147696,1236
0,160728,1236
0,195480,1236
0,222992,1236
0,146248,1236
0,72400,1236
0,140456,1236
0,202720,1236
0,207064,1236
0,153488,1236
0,121632,1236
0,137560,1236
0,141904,1236
0,169416,1236
0,150592,1236
0,165072,1236
0,166520,1236
0,41992,1236
0,156384,1236
0,144800,1236
0,191136,1236
0,144800,1236
0,65160,1236
0,81088,1236
0,147696,1236
0,121632,1236
0,169416,1236
0,199824,1236
0,208512,1236
0,130320,1236
0,115840,1236
0,86880,1236
0,154936,1236
0,105704,1236
0,169416,1236
0,139008,1236
0,112944,1236
0,108600,1236
0,82536,1236
0,169416,1236
0,156384,1236
0,121632,1236
0,143352,1236
0,159280,1236
0,99912,1236
0,115840,1236
0,191136,1236
0,207064,1236
0,91224,1236
0,130320,1236
0,198376,1236
0,107152,1236
0,225888,1236
0,140456,1236
0,85432,1236
0,134664,1236
0,181000,1236
0,108600,1236
0,183896,1236
0,185344,1236
0,111496,1236
0,0,1236
0,131768,1236
0,165072,1236
0,159280,1236
0,183896,1236
0,144800,1236
0,97016,1236
0,149144,1236
0,202720,1236
0,167968,1236
0,34752,1236
0,0,1095
0,51,1095
0,9574,1095
0,11200,1095
0,19600,1095
0,26600,1095
0,35000,1095
0,61600,1095
0,116200,1095
0,86800,1095
0,19600,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,53200,1095
0,0,1095
0,0,1095
0,0,1095
0,17936,1095
0,64400,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,64400,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,64400,1095
0,0,1095
0,64400,1095
0,0,1095
0,0,1095
0,0,1095
0,64400,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,0,1095
0,1400,1095
9800,15400,1095
0,11200,1095
47600,63000,1095
0,0,1095
4200,5600,1095
8400,16800,1095
2800,7000,1095
15400,16800,1095
0,25200,1095
0,39200,1095
0,0,1095
1400,5600,1095
0,5600,1095
0,7000,1095
0,22400,1095
0,14000,1095
0,11200,1095
0,40600,1095
0,56000,1095
0,22400,1095
0,25200,1095
0,63000,1095
0,46200,1095
0,56000,1095
0,39200,1095
0,28000,1095
0,96600,1095
0,37800,1095
0,105000,1095
0,78400,1095
0,58800,1095
0,46200,1095
0,91000,1095
0,35000,1095
0,36400,1095
0,81200,1095
0,92400,1095
0,88200,1095
0,106400,1095
0,98000,1095
0,93800,1095
0,116200,1095
0,120400,1095
0,81200,1095
0,89600,1095
0,137200,1095
0,78400,1095
0,77000,1095
0,102200,1095
0,131600,1095
0,100800,1095
0,110600,1095
0,106400,1095
0,54600,1095
0,64400,1095
0,98000,1095
0,103600,1095
0,120400,1095
0,93800,1095
0,36400,1095
0,92400,1095
0,50400,1095
14000,28000,1095
0,0,1095
0,37800,1095
0,60200,1095
0,30800,1095
0,47600,1095
0,49000,1095
0,49000,1095
0,42000,1095
0,42000,1095
0,25200,1095
0,36400,1095
0,47600,1095
0,43400,1095
0,29400,1095
0,44800,1095
0,35000,1095
0,35000,1095
0,40600,1095
0,8400,1095
0,43400,1095
0,44800,1095
0,43400,1095
0,54600,1095
0,42000,1095
0,50400,1095
0,37800,1095
0,22400,1095
0,22400,1095
0,36400,1095
0,29400,1095
0,49000,1095
0,35000,1095
0,50400,1095
0,39200,1095
0,29400,1095
0,28000,1095
0,35000,1095
0,21000,1095
0,35000,1095
0,43400,1095
0,28000,1095
0,39200,1095
0,22400,1095
0,30800,1095
0,50400,1095
0,37800,1095
0,8400,1095
0,50400,1095
0,54600,1095
0,61600,1095
0,64400,1095
0,0,1095
0,61600,1095
0,67200,1095
0,86800,1095
0,32200,1095
0,56000,1095
0,70000,1095
0,56000,1095
0,72800,1095
0,37800,1095
0,42000,1095
0,30800,1095
0,8400,1095
0,33600,1095
0,33600,1095
0,70000,1095
0,53200,1095
0,56000,1095
0,58800,1095
0,36400,1095
0,70000,1095
0,75600,1095
0,56000,1095
0,72800,1095
0,64400,1095
0,71400,1095
0,39200,1095
0,64400,1095
0,25200,1095
0,64400,1095
0,42000,1095
0,42000,1095
0,89600,1095
0,37800,1095
0,64400,1095
0,25200,1095
0,56000,1095
0,29400,1095
0,86800,1095
0,39200,1095
0,19600,1095
0,63000,1095
0,58800,1095
0,19600,1095
0,37800,1095
0,35000,1095
0,35000,1095
0,39200,1095
0,25200,1095
0,53200,1095
0,35000,1095
0,39200,1095
0,50400,1095
0,44800,1095
0,49000,1095
0,49000,1095
0,47600,1095
0,29400,1095
0,30800,1095
0,29400,1095
0,60200,1095
0,60200,1095
0,19600,1095
0,49000,1095
0,49000,1095
0,26600,1095
0,30800,1095
0,44800,1095
0,25200,1095
0,25200,1095
0,58800,1095
0,37800,1095
0,25200,1095
0,44800,1095
0,39200,1095
0,39200,1095
0,49000,1095
0,29400,1095
0,18200,1095
0,46200,1095
0,64400,1095
0,30800,1095
0,47600,1095
0,86800,1095
0,65800,1095
0,43400,1095
0,47600,1095
0,15400,1095
0,29400,1095
0,40600,1095
0,22400,1095
0,72800,1095
0,70000,1095
0,89600,1095
0,81200,1095
0,75600,1095
0,60200,1095
0,40600,1095
0,102200,1095
0,142800,1095
0,43400,1095
0,95200,1095
0,106400,1095
0,61600,1095
0,86800,1095
0,30800,1095
0,75600,1095
0,84000,1095
0,64400,1095
0,86800,1095
0,72800,1095
0,109200,1095
0,65800,1095
0,91000,1095
0,82600,1095
0,75600,1095
0,63000,1095
0,53200,1095
0,53200,1095
0,72800,1095
0,58800,1095
0,56000,1095
0,72800,1095
0,107800,1095
0,51800,1095
0,61600,1095
0,74200,1095
0,0,1095
0,60200,1095
0,72800,1095
0,98000,1095
0,43400,1095
0,74200,1095
0,39200,1095
0,30800,1095
0,50400,1095
0,51800,1095
0,26600,1095
0,75600,1095
0,50400,1095
0,54600,1095
0,50400,1095
0,100800,1095
0,42000,1095
0,42000,1095
0,39200,1095
0,64400,1095
0,86800,1095
0,25200,1095
0,32200,1095
0,54600,1095
0,37800,1095
0,89600,1095
0,68600,1095
0,37800,1095
0,53200,1095
0,50400,1095
0,64400,1095
0,88200,1095
0,29400,1095
0,67200,1095
0,77000,1095
0,63000,1095
0,54600,1095
0,78400,1095
0,77000,1095
0,43400,1095
0,18200,1095
0,39200,1095
0,75600,1095
0,50400,1095
0,15400,1095
0,46200,1095
0,77000,1095
0,51800,1095
0,54600,1095
0,89600,1095
0,82600,1095
0,64400,1095
0,77000,1095
0,64400,1095
0,28000,1095
0,32200,1095
0,44800,1095
0,44800,1095
0,74200,1095
0,64400,1095
0,54600,1095
0,56000,1095
0,36400,1095
0,26600,1095
0,43400,1095
0,68600,1095
0,105000,1095
0,50400,1095
0,50400,1095
0,70000,1095
0,50400,1095
0,81200,1095
0,54600,1095
0,33600,1095
0,51800,1095
0,30800,1095
0,58800,1095
0,68600,1095
0,58800,1095
0,86800,1095
0,56000,1095
0,77000,1095
0,64400,1095
0,32200,1095
0,30800,1095
0,50400,1095
0,95200,1095
0,95200,1095
0,70000,1095
0,98000,1095
0,43400,1095
0,78400,1095
0,71400,1095
0,126000,1095
0,42000,1095
0,42000,1095
0,51800,1095
0,53200,1095
0,50400,1095
0,58800,1095
0,67200,1095
0,54600,1095
0,51800,1095
0,74200,1095
0,46200,1095
0,70000,1095
0,49000,1095
0,95200,1095
0,92400,1095
0,23800,1095
0,67200,1095
0,82600,1095
0,67200,1095
0,64400,1095
0,67200,1095
0,49000,1095
0,22400,1095
0,57400,1095
0,85400,1095
0,39200,1095
0,49000,1095
0,58800,1095
0,99400,1095
0,46200,1095
0,51800,1095
0,67200,1095
0,36400,1095
0,49000,1095
0,36400,1095
0,64400,1095
0,96600,1095
0,92400,1095
0,79800,1095
0,110600,1095
0,35000,1095
0,53200,1095
0,77000,1095
0,70000,1095
0,98000,1095
0,82600,1095
0,100800,1095
0,64400,1095
0,81200,1095
0,92400,1095
0,126000,1095
0,64400,1095
0,78400,1095
0,47600,1095
0,44800,1095
0,99400,1095
0,50400,1095
0,81200,1095
0,72800,1095
0,98000,1095
0,109200,1095
0,95200,1095
0,109200,1095
0,119000,1095
0,109200,1095
0,98000,1095
0,162400,1095
0,70000,1095
0,99400,1095
0,98000,1095
0,105000,1095
0,142800,1095
0,128800,1095
0,54600,1095
0,81200,1095
0,112000,1095
0,114800,1095
0,61600,1095
0,98000,1095
0,131600,1095
0,148400,1095
0,78400,1095
0,114800,1095
0,112000,1095
0,114800,1095
0,78400,1095
0,112000,1095
0,100800,1095
0,112000,1095
0,75600,1095
0,140000,1095
0,95200,1095
0,134400,1095
0,50400,1095
0,16800,1095
0,98000,1095
0,15400,1095
0,74200,1095
0,46200,1095
0,50400,1095
0,46200,1095
0,98000,1095
0,75600,1095
0,78400,1095
0,75600,1095
0,30800,1095
0,16800,1095
0,65800,1095
0,46200,1095
0,106400,1095
0,33600,1095
0,65800,1095
0,79800,1095
0,92400,1095
0,75600,1095
0,64400,1095
0,102200,1095
0,68600,1095
0,95200,1095
0,47600,1095
0,23800,1095
0,98000,1095
0,35000,1095
0,47600,1095
0,47600,1095
0,47600,1095
0,49000,1095
0,43400,1095
